Observation id,Observation date,Description,Observation type,Source,Time offset (s),Coding duration,Media duration (s),FPS (frame/s),Subject,Observation duration by subject by observation,Behavior,Behavioral category,Behavior type,Start (s),Stop (s),Duration (s),Media file name,Image index start,Image index stop,Image file path start,Image file path stop,Comment start,Comment stop
44_Cage_ACObservations,2024-09-24 09:48:23.981,,Media file,player #1:C:/Users/anate/Downloads/44_cage_p1_converted.mp4,0.0,1735.534,2341.000,15.000,subject,118.533,anogenital sniffing,Not defined,STATE,2073.000,2074.000,1.000,C:/Users/anate/Downloads/44_cage_p1_converted.mp4,31095,31110,,,,
44_Cage_ACObservations,2024-09-24 09:48:23.981,,Media file,player #1:C:/Users/anate/Downloads/44_cage_p1_converted.mp4,0.0,1735.534,2341.000,15.000,social_agent,44.53,anogenital sniffing,Not defined,STATE,2073.000,2075.067,2.067,C:/Users/anate/Downloads/44_cage_p1_converted.mp4,31095,31126,,,,
44_Cage_ACObservations,2024-09-24 09:48:23.981,,Media file,player #1:C:/Users/anate/Downloads/44_cage_p1_converted.mp4,0.0,1735.534,2341.000,15.000,subject,118.533,anogenital sniffing,Not defined,STATE,2086.999,2099.200,12.201,C:/Users/anate/Downloads/44_cage_p1_converted.mp4,NA,31488,,,,
44_Cage_ACObservations,2024-09-24 09:48:23.981,,Media file,player #1:C:/Users/anate/Downloads/44_cage_p1_converted.mp4,0.0,1735.534,2341.000,15.000,subject,118.533,facial sniffing,Not defined,STATE,2087.000,2090.200,3.200,C:/Users/anate/Downloads/44_cage_p1_converted.mp4,31305,31353,,,,
44_Cage_ACObservations,2024-09-24 09:48:23.981,,Media file,player #1:C:/Users/anate/Downloads/44_cage_p1_converted.mp4,0.0,1735.534,2341.000,15.000,social_agent,44.53,facial sniffing,Not defined,STATE,2088.267,2090.467,2.200,C:/Users/anate/Downloads/44_cage_p1_converted.mp4,31324,31357,,,,
44_Cage_ACObservations,2024-09-24 09:48:23.981,,Media file,player #1:C:/Users/anate/Downloads/44_cage_p1_converted.mp4,0.0,1735.534,2341.000,15.000,social_agent,44.53,anogenital sniffing,Not defined,STATE,2091.067,2091.932,0.865,C:/Users/anate/Downloads/44_cage_p1_converted.mp4,31366,NA,,,,
44_Cage_ACObservations,2024-09-24 09:48:23.981,,Media file,player #1:C:/Users/anate/Downloads/44_cage_p1_converted.mp4,0.0,1735.534,2341.000,15.000,social_agent,44.53,facial sniffing,Not defined,STATE,2091.933,2092.867,0.934,C:/Users/anate/Downloads/44_cage_p1_converted.mp4,31379,31393,,,,
44_Cage_ACObservations,2024-09-24 09:48:23.981,,Media file,player #1:C:/Users/anate/Downloads/44_cage_p1_converted.mp4,0.0,1735.534,2341.000,15.000,subject,118.533,anogenital sniffing,Not defined,STATE,2100.467,2101.333,0.866,C:/Users/anate/Downloads/44_cage_p1_converted.mp4,31507,31520,,,,
44_Cage_ACObservations,2024-09-24 09:48:23.981,,Media file,player #1:C:/Users/anate/Downloads/44_cage_p1_converted.mp4,0.0,1735.534,2341.000,15.000,social_agent,44.53,facial sniffing,Not defined,STATE,2235.733,2237.066,1.333,C:/Users/anate/Downloads/44_cage_p1_converted.mp4,33536,NA,,,,
44_Cage_ACObservations,2024-09-24 09:48:23.981,,Media file,player #1:C:/Users/anate/Downloads/44_cage_p1_converted.mp4,0.0,1735.534,2341.000,15.000,social_agent,44.53,anogenital sniffing,Not defined,STATE,2237.067,2239.600,2.533,C:/Users/anate/Downloads/44_cage_p1_converted.mp4,33556,33594,,,,
44_Cage_ACObservations,2024-09-24 09:48:23.981,,Media file,player #1:C:/Users/anate/Downloads/44_cage_p1_converted.mp4,0.0,1735.534,2341.000,15.000,social_agent,44.53,anogenital sniffing,Not defined,STATE,2240.933,2243.467,2.534,C:/Users/anate/Downloads/44_cage_p1_converted.mp4,33614,33652,,,,
44_Cage_ACObservations,2024-09-24 09:48:23.981,,Media file,player #1:C:/Users/anate/Downloads/44_cage_p1_converted.mp4,0.0,1735.534,2341.000,15.000,social_agent,44.53,anogenital sniffing,Not defined,STATE,2249.200,2259.799,10.599,C:/Users/anate/Downloads/44_cage_p1_converted.mp4,33738,NA,,,,
44_Cage_ACObservations,2024-09-24 09:48:23.981,,Media file,player #1:C:/Users/anate/Downloads/44_cage_p1_converted.mp4,0.0,1735.534,2341.000,15.000,social_agent,44.53,fighting,Not defined,STATE,2259.800,2265.867,6.067,C:/Users/anate/Downloads/44_cage_p1_converted.mp4,33897,33988,,,,
44_Cage_ACObservations,2024-09-24 09:48:23.981,,Media file,player #1:C:/Users/anate/Downloads/44_cage_p1_converted.mp4,0.0,1735.534,2341.000,15.000,social_agent,44.53,anogenital sniffing,Not defined,STATE,2298.467,2305.800,7.333,C:/Users/anate/Downloads/44_cage_p1_converted.mp4,34477,34587,,,,
44_Cage_ACObservations,2024-09-24 09:48:23.981,,Media file,player #1:C:/Users/anate/Downloads/44_cage_p1_converted.mp4,0.0,1735.534,2341.000,15.000,social_agent,44.53,chasing,Not defined,STATE,2308.000,2308.799,0.799,C:/Users/anate/Downloads/44_cage_p1_converted.mp4,34620,NA,,,,
44_Cage_ACObservations,2024-09-24 09:48:23.981,,Media file,player #1:C:/Users/anate/Downloads/44_cage_p1_converted.mp4,0.0,1735.534,2341.000,15.000,social_agent,44.53,anogenital sniffing,Not defined,STATE,2308.800,2310.933,2.133,C:/Users/anate/Downloads/44_cage_p1_converted.mp4,34632,34664,,,,
44_Cage_ACObservations,2024-09-24 09:48:23.981,,Media file,player #1:C:/Users/anate/Downloads/44_cage_p1_converted.mp4,0.0,1735.534,2341.000,15.000,social_agent,44.53,anogenital sniffing,Not defined,STATE,2337.800,2339.067,1.267,C:/Users/anate/Downloads/44_cage_p1_converted.mp4,35067,35086,,,,
